cover_10,cover_mean,cover_raw,cover_count,GEOID
0.4977578475336323,0.4977578475336323,0.4977578475336323,223,06075026404
3.6940874035989717,3.6940874035989717,3.6940874035989717,389,06075060502
4.537724550898203,4.537724550898203,4.537724550898203,835,06075026302
1.849056603773585,1.849056603773585,1.849056603773585,477,06075026303
22.44417622208811,22.44417622208811,22.44417622208811,1657,06075980501
0.32038834951456313,0.32038834951456313,0.32038834951456313,412,06075026301
1.4438502673796791,1.4438502673796791,1.4438502673796791,374,06075026202
0.521505376344086,0.521505376344086,0.521505376344086,372,06075026004
1.0179775280898877,1.0179775280898877,1.0179775280898877,445,06075026003
0.29362214199759323,0.29362214199759323,0.29362214199759323,831,06075026100
0.6318289786223278,0.6318289786223278,0.6318289786223278,421,06075026403
0.5785123966942148,0.5785123966942148,0.5785123966942148,363,06075026401
1.5591647331786542,1.5591647331786542,1.5591647331786542,431,06075026402
3.246495327102804,3.246495327102804,3.246495327102804,856,06075025900
0.23235800344234078,0.23235800344234078,0.23235800344234078,581,06075025702
1.6335227272727273,1.6335227272727273,1.6335227272727273,704,06075025701
3.3444055944055946,3.3444055944055946,3.3444055944055946,572,06075025403
0.9357798165137615,0.9357798165137615,0.9357798165137615,327,06075025402
6.536470588235294,6.536470588235294,6.536470588235294,425,06075025401
5.926928281461435,5.926928281461435,5.926928281461435,739,06075025200
1.9054621848739495,1.9054621848739495,1.9054621848739495,476,06075026201
2.0358126721763083,2.0358126721763083,2.0358126721763083,363,06075031401
2.4993548387096776,2.4993548387096776,2.4993548387096776,775,06075031302
2.327902240325866,2.327902240325866,2.327902240325866,491,06075031402
1.7942028985507246,1.7942028985507246,1.7942028985507246,345,06075031202
5.823529411764706,5.823529411764706,5.823529411764706,476,06075033203
1.4404761904761905,1.4404761904761905,1.4404761904761905,504,06075031301
0.9435626102292769,0.9435626102292769,0.9435626102292769,567,06075031201
2.5938189845474615,2.5938189845474615,2.5938189845474615,453,06075033204
4.271618625277162,4.271618625277162,4.271618625277162,902,06075031000
0.8980044345898004,0.8980044345898004,0.8980044345898004,451,06075026001
2.594059405940594,2.594059405940594,2.594059405940594,404,06075026002
1.757433489827856,1.757433489827856,1.757433489827856,639,06075025600
1.938879456706282,1.938879456706282,1.938879456706282,589,06075025501
1.6677740863787376,1.6677740863787376,1.6677740863787376,602,06075025502
4.785774058577406,4.785774058577406,4.785774058577406,1195,06075031100
7.696428571428571,7.696428571428571,7.696428571428571,560,06075021800
14.539900249376558,14.539900249376558,14.539900249376558,1604,06075030700
15.33601756954612,15.33601756954612,15.33601756954612,1366,06075021700
9.966917293233083,9.966917293233083,9.966917293233083,665,06075021600
17.475806451612904,17.475806451612904,17.475806451612904,6200,06075060400
6.927647340680402,6.927647340680402,6.927647340680402,2087,06075030900
6.353224254090471,6.353224254090471,6.353224254090471,1039,06075033201
1.037948717948718,1.037948717948718,1.037948717948718,975,06075033100
10.093613933236576,10.093613933236576,10.093613933236576,1378,06075030800
14.933142311365808,14.933142311365808,14.933142311365808,1047,06075033002
1.3582554517133956,1.3582554517133956,1.3582554517133956,642,06075033001
10.849860982391103,10.849860982391103,10.849860982391103,1079,06075030400
1.674884437596302,1.674884437596302,1.674884437596302,649,06075032801
1.595352564102564,1.595352564102564,1.595352564102564,1248,06075035300
2.8594104308390023,2.8594104308390023,2.8594104308390023,441,06075025300
4.742857142857143,4.742857142857143,4.742857142857143,525,06075021500
0.6246418338108882,0.6246418338108882,0.6246418338108882,349,06075020900
4.849104859335038,4.849104859335038,4.849104859335038,391,06075021400
2.6695402298850577,2.6695402298850577,2.6695402298850577,348,06075021000
5.966173361522198,5.966173361522198,5.966173361522198,473,06075021100
0.35964912280701755,0.35964912280701755,0.35964912280701755,228,06075020801
3.0865800865800868,3.0865800865800868,3.0865800865800868,231,06075020701
9.168498168498168,9.168498168498168,9.168498168498168,273,06075020602
0.432258064516129,0.432258064516129,0.432258064516129,155,06075020802
9.490434782608695,9.490434782608695,9.490434782608695,575,06075030600
8.12,8.12,8.12,350,06075021300
7.51063829787234,7.51063829787234,7.51063829787234,376,06075021200
8.967065868263473,8.967065868263473,8.967065868263473,668,06075020402
17.91004016064257,17.91004016064257,17.91004016064257,1245,06075030500
5.305993690851735,5.305993690851735,5.305993690851735,317,06075020500
6.7707182320441985,6.7707182320441985,6.7707182320441985,362,06075020401
28.611150317572335,28.611150317572335,28.611150317572335,1417,06075030102
8.639097744360901,8.639097744360901,8.639097744360901,532,06075017000
6.883040935672515,6.883040935672515,6.883040935672515,342,06075017101
0.6819383259911894,0.6819383259911894,0.6819383259911894,1135,06075035400
0.7713903743315508,0.7713903743315508,0.7713903743315508,748,06075032901
6.357034795763994,6.357034795763994,6.357034795763994,661,06075030302
1.1001390820584145,1.1001390820584145,1.1001390820584145,719,06075032802
4.501779359430605,4.501779359430605,4.501779359430605,843,06075030301
0.7839285714285714,0.7839285714285714,0.7839285714285714,560,06075032902
0.6583747927031509,0.6583747927031509,0.6583747927031509,603,06075035102
0.7561904761904762,0.7561904761904762,0.7561904761904762,525,06075032602
1.2518703241895262,1.2518703241895262,1.2518703241895262,401,06075030201
0.3806646525679758,0.3806646525679758,0.3806646525679758,993,06075035201
6.854489164086687,6.854489164086687,6.854489164086687,323,06075017102
3.89058524173028,3.89058524173028,3.89058524173028,393,06075030101
2.1284634760705288,2.1284634760705288,2.1284634760705288,397,06075030202
18.098540145985403,18.098540145985403,18.098540145985403,548,06075016700
3.071111111111111,3.071111111111111,3.071111111111111,225,06075016601
1.9936708860759493,1.9936708860759493,1.9936708860759493,158,06075016602
2.351089588377724,2.351089588377724,2.351089588377724,413,06075016500
1.6075,1.6075,1.6075,400,06075015702
3.913370998116761,3.913370998116761,3.913370998116761,531,06075015701
2.3333333333333335,2.3333333333333335,2.3333333333333335,327,06075015600
1.0468583599574015,1.0468583599574015,1.0468583599574015,939,06075032700
0.27213822894168466,0.27213822894168466,0.27213822894168466,463,06075032601
0.8356807511737089,0.8356807511737089,0.8356807511737089,426,06075035101
0.12318840579710146,0.12318840579710146,0.12318840579710146,414,06075035202
31.309098294069862,31.309098294069862,31.309098294069862,4924,06075980300
0.5943877551020408,0.5943877551020408,0.5943877551020408,392,06075047702
2.6446700507614214,2.6446700507614214,2.6446700507614214,591,06075047600
0.9735349716446124,0.9735349716446124,0.9735349716446124,529,06075047801
0.6773399014778325,0.6773399014778325,0.6773399014778325,406,06075047701
0.7313829787234043,0.7313829787234043,0.7313829787234043,376,06075047802
4.161649484536082,4.161649484536082,4.161649484536082,2425,06075061000
0.7222808870116156,0.7222808870116156,0.7222808870116156,947,06075023400
3.2805755395683454,3.2805755395683454,3.2805755395683454,278,06075025800
0.662873399715505,0.662873399715505,0.662873399715505,703,06075023300
2.6785714285714284,2.6785714285714284,2.6785714285714284,448,06075023003
1.0539083557951483,1.0539083557951483,1.0539083557951483,742,06075023001
5.687096774193549,5.687096774193549,5.687096774193549,620,06075025100
2.1238938053097347,2.1238938053097347,2.1238938053097347,339,06075022903
1.8011049723756907,1.8011049723756907,1.8011049723756907,181,06075022902
3.411764705882353,3.411764705882353,3.411764705882353,476,06075061401
0.479493670886076,0.479493670886076,0.479493670886076,1975,06075980600
0.20771513353115728,0.20771513353115728,0.20771513353115728,1011,06075023200
1.7837014470677837,1.7837014470677837,1.7837014470677837,1313,06075023103
6.892086330935252,6.892086330935252,6.892086330935252,556,06075023102
1.1108742004264391,1.1108742004264391,1.1108742004264391,469,06075061200
0.08434026099565008,0.08434026099565008,0.08434026099565008,4138,06075980900
3.724373576309795,3.724373576309795,3.724373576309795,439,06075061402
0.39370683039140447,0.39370683039140447,0.39370683039140447,1303,06075022600
4.4933554817275745,4.4933554817275745,4.4933554817275745,602,06075022704
2.417910447761194,2.417910447761194,2.417910447761194,335,06075022702
2.48014440433213,2.48014440433213,2.48014440433213,277,06075022901
2.642172523961661,2.642172523961661,2.642172523961661,313,06075022803
2.039877300613497,2.039877300613497,2.039877300613497,326,06075022802
0.749611197511664,0.749611197511664,0.749611197511664,643,06075022801
0.246,0.246,0.246,1000,06075017700
0.0,0.0,0.0,345,06075020101
0.0,0.0,0.0,212,06075017803
0.04044117647058824,0.04044117647058824,0.04044117647058824,272,06075017603
0.3927392739273927,0.3927392739273927,0.3927392739273927,303,06075016200
0.0,0.0,0.0,124,06075017604
0.3344370860927152,0.3344370860927152,0.3344370860927152,604,06075060702
0.9585406301824212,0.9585406301824212,0.9585406301824212,1206,06075060701
0.6363636363636364,0.6363636363636364,0.6363636363636364,385,06075060703
0.1238003838771593,0.1238003838771593,0.1238003838771593,1042,06075018000
0.3398876404494382,0.3398876404494382,0.3398876404494382,356,06075017804
0.875,0.875,0.875,240,06075061502
0.9647058823529412,0.9647058823529412,0.9647058823529412,170,06075061508
0.2489451476793249,0.2489451476793249,0.2489451476793249,237,06075017801
1.02803738317757,1.02803738317757,1.02803738317757,107,06075061504
0.006666666666666667,0.006666666666666667,0.006666666666666667,300,06075017602
0.7225806451612903,0.7225806451612903,0.7225806451612903,155,06075020702
6.1225626740947074,6.1225626740947074,6.1225626740947074,359,06075020601
0.2792207792207792,0.2792207792207792,0.2792207792207792,154,06075020102
2.5286624203821657,2.5286624203821657,2.5286624203821657,157,06075020201
